"n_estimators","max_depth","max_features","score"
"100","18","0.5","0.16485260770975055"
"100","18","0.5","0.1712018140589569"
"100","18","0.5","0.1706858822749276"
"100","18","0.5","0.1608635509156903"
"100","18","0.5","0.17009760425909493"
"100","18","0.5","0.1658627087198516"
"100","18","0.5","0.16388642413487137"
"100","18","0.5","0.1843147918771912"
"100","18","0.5","0.1717900920747896"
"100","18","0.5","0.16388642413487137"
"100","20","sqrt","0.16645098673568426"
"100","20","sqrt","0.1706858822749276"
"100","20","sqrt","0.1582635220264804"
"100","20","sqrt","0.1706858822749276"
"100","20","sqrt","0.1696286601261236"
"100","20","sqrt","0.1706858822749276"
"100","20","sqrt","0.1706858822749276"
"100","20","sqrt","0.16645098673568426"
"100","20","sqrt","0.16544088572558321"
"100","20","sqrt","0.1706858822749276"
"100","20","0.5","0.19160668210414558"
"100","20","0.5","0.16544088572558321"
"100","20","0.5","0.16544088572558321"
"100","20","0.5","0.16485260770975055"
"100","20","0.5","0.16544088572558321"
"100","20","0.5","0.1608635509156903"
"100","20","0.5","0.1696286601261236"
"100","20","0.5","0.1712018140589569"
"100","20","0.5","0.1690403821102909"
"100","20","0.5","0.17009760425909493"
"100","22","sqrt","0.16861548890018643"
"100","22","sqrt","0.15995748024217774"
"100","22","sqrt","0.16544088572558321"
"100","22","sqrt","0.16861548890018643"
"100","22","sqrt","0.16544088572558321"
"100","22","sqrt","0.1717900920747896"
"100","22","sqrt","0.1706858822749276"
"100","22","sqrt","0.1843081295928271"
"100","22","sqrt","0.1696286601261236"
"100","22","sqrt","0.1696286601261236"
"100","22","0.5","0.16645098673568426"
"100","22","0.5","0.15215419501133787"
"100","22","0.5","0.1706858822749276"
"100","22","0.5","0.16802721088435374"
"100","22","0.5","0.16485260770975055"
"100","22","0.5","0.16447470215070403"
"100","22","0.5","0.16485260770975055"
"100","22","0.5","0.1629613547546678"
"100","22","0.5","0.18488286541601015"
"100","22","0.5","0.16388642413487137"
"100","24","sqrt","0.19109404554023374"
"100","24","sqrt","0.1706858822749276"
"100","24","sqrt","0.16544088572558321"
"100","24","sqrt","0.1696286601261236"
"100","24","sqrt","0.1590916793763769"
"100","24","sqrt","0.16764367160183852"
"100","24","sqrt","0.16544088572558321"
"100","24","sqrt","0.16544088572558321"
"100","24","sqrt","0.16544088572558321"
"100","24","sqrt","0.16544088572558321"
"100","24","0.5","0.17009760425909493"
"100","24","0.5","0.1696286601261236"
"100","24","0.5","0.1690403821102909"
"100","24","0.5","0.16388642413487137"
"100","24","0.5","0.1712018140589569"
"100","24","0.5","0.1696286601261236"
"100","24","0.5","0.1706858822749276"
"100","24","0.5","0.17009760425909493"
"100","24","0.5","0.1690403821102909"
"100","24","0.5","0.19050576752440107"
"100","26","sqrt","0.1696286601261236"
"100","26","sqrt","0.16544088572558321"
"100","26","sqrt","0.16544088572558321"
"100","26","sqrt","0.16861548890018643"
"100","26","sqrt","0.1696286601261236"
"100","26","sqrt","0.16544088572558321"
"100","26","sqrt","0.1696286601261236"
"100","26","sqrt","0.16861548890018643"
"100","26","sqrt","0.1696286601261236"
"100","26","sqrt","0.1706858822749276"
"100","26","0.5","0.1690403821102909"
"100","26","0.5","0.17009760425909493"
"100","26","0.5","0.16388642413487137"
"100","26","0.5","0.1696286601261236"
"100","26","0.5","0.16485260770975055"
"100","26","0.5","0.19037103213378376"
"100","26","0.5","0.1717900920747896"
"100","26","0.5","0.16861548890018643"
"100","26","0.5","0.16485260770975055"
"100","26","0.5","0.16645098673568426"

"n_estimators","learning_rate","max_depth","score"
"95","0.5","3","0.18313401879881733"
"95","0.5","4","0.1652702136573104"
"95","0.5","5","0.16329392907233017"
"95","0.55","3","0.20034218775367477"
"95","0.55","4","0.17750053076567632"
"95","0.55","5","0.1652702136573104"
"95","0.6","3","0.1842414385108882"
"95","0.6","4","0.17060931899641577"
"95","0.6","5","0.17060931899641577"
"95","0.65","3","0.15877670716380393"
"95","0.65","4","0.1652702136573104"
"95","0.65","5","0.1652702136573104"
"95","0.7","3","0.15877670716380393"
"95","0.7","4","0.17297181438216697"
"95","0.7","5","0.20711725550435228"
"100","0.5","3","0.18418443896688455"
"100","0.5","4","0.19337354663869216"
"100","0.5","5","0.19052273890983568"
"100","0.55","3","0.1971675845790716"
"100","0.55","4","0.18312735651445328"
"100","0.55","5","0.16063199473337722"
"100","0.6","3","0.19082895723930982"
"100","0.6","4","0.19701624540334217"
"100","0.6","5","0.1663272961097417"
"100","0.65","3","0.15791090629800306"
"100","0.65","4","0.15968277783731646"
"100","0.65","5","0.1642601126472094"
"100","0.7","3","0.15877670716380393"
"100","0.7","4","0.1663272961097417"
"100","0.7","5","0.2023553507424475"
"105","0.5","3","0.1842414385108882"
"105","0.5","4","0.19124423963133638"
"105","0.5","5","0.15791090629800306"
"105","0.55","3","0.19600614439324118"
"105","0.55","4","0.17750053076567632"
"105","0.55","5","0.1652702136573104"
"105","0.6","3","0.19081133919843593"
"105","0.6","4","0.1652702136573104"
"105","0.6","5","0.20350975189684867"
"105","0.65","3","0.1914288095833482"
"105","0.65","4","0.1663272961097417"
"105","0.65","5","0.1663272961097417"
"105","0.7","3","0.15877670716380393"
"105","0.7","4","0.1663272961097417"
"105","0.7","5","0.2023553507424475"

